Loading dataset...
Dropout 0.2
Inner Dropout 0.2
Inner Dropout 0.2
Initializing model...
Start training...
{'loss': 1973.0955, 'learning_rate': 0.00011868852459016394, 'epoch': 3.28}
{'loss': 615.0484, 'learning_rate': 0.002316711653913031, 'epoch': 504.92}
{'loss': 626.7552, 'learning_rate': 0.0022940906596241074, 'epoch': 508.2}
{'loss': 630.3767, 'learning_rate': 0.002271431144868609, 'epoch': 511.48}
{'loss': 618.7994, 'learning_rate': 0.0022487360776261432, 'epoch': 514.75}
{'loss': 615.6291, 'learning_rate': 0.002226008430533042, 'epoch': 518.03}
{'loss': 623.3023, 'learning_rate': 0.002203251180492995, 'epoch': 521.31}
{'loss': 626.5026, 'learning_rate': 0.002180467308287136, 'epoch': 524.59}
{'eval_loss': 99458.984375, 'eval_kendalltau': 0.4570708303651375, 'eval_runtime': 32.4274, 'eval_samples_per_second': 4.04, 'eval_steps_per_second': 4.04, 'epoch': 524.59}
{'loss': 622.5931, 'learning_rate': 0.0021576597981836105, 'epoch': 527.87}
{'loss': 620.5505, 'learning_rate': 0.0021348316375466954, 'epoch': 531.15}
{'loss': 599.0678, 'learning_rate': 0.002111985816445507, 'epoch': 534.43}
{'loss': 611.8882, 'learning_rate': 0.002089125327262358, 'epoch': 537.7}
{'loss': 618.6648, 'learning_rate': 0.0020662531643008105, 'epoch': 540.98}
{'loss': 612.3452, 'learning_rate': 0.0020433723233934742, 'epoch': 544.26}
{'loss': 614.2132, 'learning_rate': 0.0020204858015096133, 'epoch': 547.54}
{'loss': 606.7829, 'learning_rate': 0.0019975965963625933, 'epoch': 550.82}
{'loss': 603.0827, 'learning_rate': 0.0019747077060172395, 'epoch': 554.1}
{'loss': 620.6096, 'learning_rate': 0.0019519365431852355, 'epoch': 557.38}
{'eval_loss': 93753.265625, 'eval_kendalltau': 0.45832221934518175, 'eval_runtime': 32.4987, 'eval_samples_per_second': 4.031, 'eval_steps_per_second': 4.031, 'epoch': 557.38}
{'loss': 594.1602, 'learning_rate': 0.0019290572370726925, 'epoch': 560.66}
{'loss': 627.0852, 'learning_rate': 0.001906187223157091, 'epoch': 563.93}
{'loss': 606.1004, 'learning_rate': 0.001883329496989558, 'epoch': 567.21}
{'loss': 591.5508, 'learning_rate': 0.0018604870525117494, 'epoch': 570.49}
{'loss': 601.0585, 'learning_rate': 0.001837776952115927, 'epoch': 573.77}
{'loss': 604.535, 'learning_rate': 0.0018149739306962361, 'epoch': 577.05}
{'loss': 603.2794, 'learning_rate': 0.0017921951442880463, 'epoch': 580.33}
{'loss': 588.2448, 'learning_rate': 0.001769443576493357, 'epoch': 583.61}
{'loss': 619.5984, 'learning_rate': 0.001746722207349031, 'epoch': 586.89}
{'loss': 581.5999, 'learning_rate': 0.0017240340129364652, 'epoch': 590.16}
{'eval_loss': 94915.25, 'eval_kendalltau': 0.4603437492772762, 'eval_runtime': 32.5402, 'eval_samples_per_second': 4.026, 'eval_steps_per_second': 4.026, 'epoch': 590.16}
{'loss': 586.4443, 'learning_rate': 0.001701381964991774, 'epoch': 593.44}
{'loss': 589.2896, 'learning_rate': 0.0016787690305165512, 'epoch': 596.72}
{'loss': 587.0371, 'learning_rate': 0.001656198171389245, 'epoch': 600.0}
{'loss': 593.2585, 'learning_rate': 0.0016336723439772075, 'epoch': 603.28}
{'loss': 579.4727, 'learning_rate': 0.0016111944987494643, 'epoch': 606.56}
{'loss': 576.8001, 'learning_rate': 0.0015887675798902563, 'epoch': 609.84}
{'loss': 580.5508, 'learning_rate': 0.0015663945249134094, 'epoch': 613.11}
{'loss': 590.0903, 'learning_rate': 0.0015440782642775698, 'epoch': 616.39}
{'loss': 592.5333, 'learning_rate': 0.0015218217210023692, 'epoch': 619.67}
{'loss': 592.113, 'learning_rate': 0.001499738619228444, 'epoch': 622.95}
{'eval_loss': 98145.96875, 'eval_kendalltau': 0.4518403384890088, 'eval_runtime': 32.4907, 'eval_samples_per_second': 4.032, 'eval_steps_per_second': 4.032, 'epoch': 622.95}
{'loss': 586.9261, 'learning_rate': 0.0014776099131492146, 'epoch': 626.23}
{'loss': 603.2411, 'learning_rate': 0.001455549630561928, 'epoch': 629.51}
{'loss': 581.1273, 'learning_rate': 0.0014335606609578032, 'epoch': 632.79}
{'loss': 583.2926, 'learning_rate': 0.0014116458844873675, 'epoch': 636.07}
{'loss': 585.9355, 'learning_rate': 0.0013898081715832125, 'epoch': 639.34}
{'loss': 582.1071, 'learning_rate': 0.0013680503825840226, 'epoch': 642.62}
{'loss': 590.2889, 'learning_rate': 0.001346375367359919, 'epoch': 645.9}
{'loss': 592.3125, 'learning_rate': 0.0013247859649391798, 'epoch': 649.18}
{'loss': 582.9519, 'learning_rate': 0.001303285003136384, 'epoch': 652.46}
{'loss': 572.8542, 'learning_rate': 0.0012818752981820143, 'epoch': 655.74}
{'eval_loss': 101663.6640625, 'eval_kendalltau': 0.46214614213135613, 'eval_runtime': 32.4615, 'eval_samples_per_second': 4.036, 'eval_steps_per_second': 4.036, 'epoch': 655.74}
{'loss': 571.4048, 'learning_rate': 0.0012605596543535853, 'epoch': 659.02}
{'loss': 577.7786, 'learning_rate': 0.0012393408636083342, 'epoch': 662.3}
{'loss': 559.5465, 'learning_rate': 0.0012182217052175265, 'epoch': 665.57}
{'loss': 576.195, 'learning_rate': 0.0011972049454024223, 'epoch': 668.85}
{'loss': 579.3427, 'learning_rate': 0.0011762933369719498, 'epoch': 672.13}
{'loss': 576.0813, 'learning_rate': 0.001155489618962143, 'epoch': 675.41}
{'loss': 577.5087, 'learning_rate': 0.0011347965162773735, 'epoch': 678.69}
{'loss': 574.5896, 'learning_rate': 0.001114216739333441, 'epoch': 681.97}
{'loss': 584.2927, 'learning_rate': 0.001093752983702557, 'epoch': 685.25}
{'loss': 588.7786, 'learning_rate': 0.001073407929760277, 'epoch': 688.52}
{'eval_loss': 102329.5546875, 'eval_kendalltau': 0.4537739856185058, 'eval_runtime': 32.5136, 'eval_samples_per_second': 4.029, 'eval_steps_per_second': 4.029, 'epoch': 688.52}
{'loss': 580.6059, 'learning_rate': 0.0010531842423344157, 'epoch': 691.8}
{'loss': 565.2752, 'learning_rate': 0.0010330845703560093, 'epoch': 695.08}
{'loss': 566.4744, 'learning_rate': 0.0010131115465123511, 'epoch': 698.36}
{'loss': 566.4816, 'learning_rate': 0.0009933666798487954, 'epoch': 701.64}
{'loss': 578.6794, 'learning_rate': 0.0009736541178855444, 'epoch': 704.92}
{'loss': 571.1134, 'learning_rate': 0.000954173540350715, 'epoch': 708.2}
{'loss': 562.2477, 'learning_rate': 0.0009347317162905047, 'epoch': 711.48}
{'loss': 575.4698, 'learning_rate': 0.000915429422779712, 'epoch': 714.75}
{'loss': 572.5442, 'learning_rate': 0.0008962691880637173, 'epoch': 718.03}
{'loss': 564.9542, 'learning_rate': 0.0008772535217808142, 'epoch': 721.31}
{'eval_loss': 96283.8828125, 'eval_kendalltau': 0.46712581898609457, 'eval_runtime': 32.6166, 'eval_samples_per_second': 4.016, 'eval_steps_per_second': 4.016, 'epoch': 721.31}
{'loss': 568.5527, 'learning_rate': 0.0008583849146334902, 'epoch': 724.59}
{'loss': 571.7132, 'learning_rate': 0.0008396658380621913, 'epoch': 727.87}
{'loss': 566.0834, 'learning_rate': 0.0008210987439216069, 'epoch': 731.15}
{'loss': 561.9141, 'learning_rate': 0.0008026860641595272, 'epoch': 734.43}
{'loss': 561.7198, 'learning_rate': 0.0007845210956976003, 'epoch': 737.7}
{'loss': 573.1576, 'learning_rate': 0.0007664236573181258, 'epoch': 740.98}
{'loss': 582.4461, 'learning_rate': 0.0007484877947477455, 'epoch': 744.26}
{'loss': 570.6116, 'learning_rate': 0.0007307158572545219, 'epoch': 747.54}
{'loss': 562.4983, 'learning_rate': 0.000713110172635352, 'epoch': 750.82}
{'loss': 566.5517, 'learning_rate': 0.0006956730469110602, 'epoch': 754.1}
{'eval_loss': 100481.859375, 'eval_kendalltau': 0.4570984685567156, 'eval_runtime': 32.6159, 'eval_samples_per_second': 4.016, 'eval_steps_per_second': 4.016, 'epoch': 754.1}
{'loss': 566.251, 'learning_rate': 0.0006784067640243587, 'epoch': 757.38}
{'loss': 568.0037, 'learning_rate': 0.0006613135855406902, 'epoch': 760.66}
{'loss': 561.8437, 'learning_rate': 0.000644395750352005, 'epoch': 763.93}
{'loss': 560.2741, 'learning_rate': 0.0006276554743835075, 'epoch': 767.21}
{'loss': 561.9144, 'learning_rate': 0.0006110949503034078, 'epoch': 770.49}
{'loss': 559.3342, 'learning_rate': 0.0005947163472357304, 'epoch': 773.77}
{'loss': 572.6079, 'learning_rate': 0.0005785218104761887, 'epoch': 777.05}
{'loss': 554.3702, 'learning_rate': 0.0005625930363374266, 'epoch': 780.33}
{'loss': 562.0007, 'learning_rate': 0.0005467720247696899, 'epoch': 783.61}
{'loss': 560.7241, 'learning_rate': 0.0005311413593343901, 'epoch': 786.89}
{'eval_loss': 97353.40625, 'eval_kendalltau': 0.4719095845116857, 'eval_runtime': 32.7733, 'eval_samples_per_second': 3.997, 'eval_steps_per_second': 3.997, 'epoch': 786.89}
{'loss': 563.0289, 'learning_rate': 0.0005157030873611712, 'epoch': 790.16}
{'loss': 540.2806, 'learning_rate': 0.000500459230979673, 'epoch': 793.44}
{'loss': 568.7396, 'learning_rate': 0.00048541178685466903, 'epoch': 796.72}
{'loss': 567.628, 'learning_rate': 0.0004705627259245384, 'epoch': 800.0}
{'loss': 555.9892, 'learning_rate': 0.0004559139931431144, 'epoch': 803.28}
{'loss': 563.4216, 'learning_rate': 0.00044146750722492566, 'epoch': 806.56}
{'loss': 541.5657, 'learning_rate': 0.00042722516039388127, 'epoch': 809.84}
{'loss': 537.1398, 'learning_rate': 0.0004131888181354282, 'epoch': 813.11}
{'loss': 563.878, 'learning_rate': 0.0003993603189522004, 'epoch': 816.39}
{'loss': 537.0629, 'learning_rate': 0.0003857414741232148, 'epoch': 819.67}
{'eval_loss': 99046.796875, 'eval_kendalltau': 0.4605058105908217, 'eval_runtime': 32.5398, 'eval_samples_per_second': 4.026, 'eval_steps_per_second': 4.026, 'epoch': 819.67}
{'loss': 556.7557, 'learning_rate': 0.000372334067466622, 'epoch': 822.95}
{'loss': 556.5638, 'learning_rate': 0.0003591398551060652, 'epoch': 826.23}
{'loss': 571.0028, 'learning_rate': 0.000346160565240653, 'epoch': 829.51}
{'loss': 545.3657, 'learning_rate': 0.0003333978979186021, 'epoch': 832.79}
{'loss': 561.5866, 'learning_rate': 0.00032085352481456096, 'epoch': 836.07}
{'loss': 540.6521, 'learning_rate': 0.00030852908901065116, 'epoch': 839.34}
{'loss': 543.9865, 'learning_rate': 0.0002964262047812534, 'epoch': 842.62}
{'loss': 561.2828, 'learning_rate': 0.0002845464573815664, 'epoch': 845.9}
{'loss': 544.3149, 'learning_rate': 0.0002728914028399718, 'epoch': 849.18}
{'loss': 550.681, 'learning_rate': 0.0002614625677542173, 'epoch': 852.46}
{'eval_loss': 103601.84375, 'eval_kendalltau': 0.4565830107884756, 'eval_runtime': 32.7624, 'eval_samples_per_second': 3.998, 'eval_steps_per_second': 3.998, 'epoch': 852.46}
{'loss': 570.6221, 'learning_rate': 0.0002502614490914641, 'epoch': 855.74}
{'loss': 540.1114, 'learning_rate': 0.00023928951399221132, 'epoch': 859.02}
{'loss': 548.1831, 'learning_rate': 0.00022854819957812667, 'epoch': 862.3}
{'loss': 570.2352, 'learning_rate': 0.0002180389127638107, 'epoch': 865.57}
{'loss': 538.9951, 'learning_rate': 0.00020776303007251617, 'epoch': 868.85}
{'loss': 542.9439, 'learning_rate': 0.0001977218974558499, 'epoch': 872.13}
{'loss': 546.5251, 'learning_rate': 0.00018791683011747605, 'epoch': 875.41}
{'loss': 541.3245, 'learning_rate': 0.00017834911234085072, 'epoch': 878.69}
{'loss': 559.8377, 'learning_rate': 0.00016901999732100314, 'epoch': 881.97}
{'loss': 556.0905, 'learning_rate': 0.00015993070700039125, 'epoch': 885.25}
{'eval_loss': 102788.0, 'eval_kendalltau': 0.4576894600486131, 'eval_runtime': 32.4964, 'eval_samples_per_second': 4.031, 'eval_steps_per_second': 4.031, 'epoch': 885.25}
{'loss': 562.8432, 'learning_rate': 0.00015108243190884707, 'epoch': 888.52}
{'loss': 554.0302, 'learning_rate': 0.0001425187572259632, 'epoch': 891.8}
{'loss': 547.7604, 'learning_rate': 0.00013415473849749505, 'epoch': 895.08}
{'loss': 549.3482, 'learning_rate': 0.00012603511117581712, 'epoch': 898.36}
{'loss': 558.0454, 'learning_rate': 0.00011816093878274714, 'epoch': 901.64}
{'loss': 538.1597, 'learning_rate': 0.00011057077631968526, 'epoch': 904.92}
{'loss': 546.0271, 'learning_rate': 0.00010318933575527667, 'epoch': 908.2}
{'loss': 545.2053, 'learning_rate': 9.605634249580497e-05, 'epoch': 911.48}
{'loss': 547.058, 'learning_rate': 8.920652704870791e-05, 'epoch': 914.75}
{'loss': 543.3658, 'learning_rate': 8.25719450026945e-05, 'epoch': 918.03}
{'eval_loss': 103487.8515625, 'eval_kendalltau': 0.45672089983945474, 'eval_runtime': 32.7606, 'eval_samples_per_second': 3.999, 'eval_steps_per_second': 3.999, 'epoch': 918.03}
{'loss': 553.2189, 'learning_rate': 7.618851076054689e-05, 'epoch': 921.31}
{'loss': 533.4198, 'learning_rate': 7.005706043472637e-05, 'epoch': 924.59}
{'loss': 558.1837, 'learning_rate': 6.417839713243744e-05, 'epoch': 927.87}
{'loss': 540.1849, 'learning_rate': 5.855329085043293e-05, 'epoch': 931.15}
{'loss': 541.6665, 'learning_rate': 5.3182478374162345e-05, 'epoch': 934.43}
{'loss': 547.6293, 'learning_rate': 4.80666631812623e-05, 'epoch': 937.7}
{'loss': 542.6324, 'learning_rate': 4.3206515349417884e-05, 'epoch': 940.98}
{'loss': 542.7422, 'learning_rate': 3.8602671468590976e-05, 'epoch': 944.26}
{'loss': 553.7438, 'learning_rate': 3.4255734557642634e-05, 'epoch': 947.54}
{'loss': 555.3404, 'learning_rate': 3.0166273985344993e-05, 'epoch': 950.82}
{'eval_loss': 103745.6015625, 'eval_kendalltau': 0.45523385786776294, 'eval_runtime': 32.7244, 'eval_samples_per_second': 4.003, 'eval_steps_per_second': 4.003, 'epoch': 950.82}
{'loss': 542.8846, 'learning_rate': 2.6334825395807338e-05, 'epoch': 954.1}
{'loss': 546.7697, 'learning_rate': 2.2761890638314907e-05, 'epoch': 957.38}
{'loss': 546.2866, 'learning_rate': 1.9447937701595918e-05, 'epoch': 960.66}
{'loss': 534.8378, 'learning_rate': 1.6393400652524816e-05, 'epoch': 963.93}
{'loss': 524.9141, 'learning_rate': 1.3598679579266415e-05, 'epoch': 967.21}
{'loss': 545.4622, 'learning_rate': 1.1064140538871837e-05, 'epoch': 970.49}
{'loss': 548.3493, 'learning_rate': 8.790115509332397e-06, 'epoch': 973.77}
{'loss': 551.5376, 'learning_rate': 6.776902346095959e-06, 'epoch': 977.05}
{'loss': 544.0881, 'learning_rate': 5.0247647430536895e-06, 'epoch': 980.33}
{'loss': 553.681, 'learning_rate': 3.5339321980003556e-06, 'epoch': 983.61}
{'eval_loss': 103765.8359375, 'eval_kendalltau': 0.45581275924587344, 'eval_runtime': 32.6352, 'eval_samples_per_second': 4.014, 'eval_steps_per_second': 4.014, 'epoch': 983.61}
{'loss': 543.5586, 'learning_rate': 2.304599982575706e-06, 'epoch': 986.89}
{'loss': 545.7377, 'learning_rate': 1.3369291166862585e-06, 'epoch': 990.16}
{'loss': 561.2209, 'learning_rate': 6.310463474148431e-07, 'epoch': 993.44}
{'loss': 561.784, 'learning_rate': 1.8704413241921182e-07, 'epoch': 996.72}
{'loss': 545.9987, 'learning_rate': 4.980627822614991e-09, 'epoch': 1000.0}
{'train_runtime': 6068.7513, 'train_samples_per_second': 10.051, 'train_steps_per_second': 10.051, 'train_loss': 683.4870231813525, 'epoch': 1000.0}
***** train metrics *****
  epoch                    =     1000.0
  train_loss               =    683.487
  train_runtime            = 1:41:08.75
  train_samples_per_second =     10.051
  train_steps_per_second   =     10.051
10/27/2023 20:18:00 - INFO - __main__ -   *** Evaluate ***
***** eval metrics *****
  epoch                   =     1000.0
  eval_kendalltau         =     0.4855
  eval_loss               = 88810.3125
  eval_runtime            = 0:00:32.72
  eval_samples_per_second =      4.004
  eval_steps_per_second   =      4.004
Loading dataset...
Dropout 0.2
Inner Dropout 0.2
Inner Dropout 0.2
Initializing model...
Start training...
{'loss': 1748.9261, 'learning_rate': 0.0010228571428571428, 'epoch': 26.23}
{'loss': 1356.7281, 'learning_rate': 0.002165714285714286, 'epoch': 52.46}
{'loss': 1066.106, 'learning_rate': 0.003308571428571429, 'epoch': 78.69}
{'loss': 905.7337, 'learning_rate': 0.00399844826819391, 'epoch': 104.92}
{'loss': 831.5647, 'learning_rate': 0.0039806746928782374, 'epoch': 131.15}
{'loss': 784.2003, 'learning_rate': 0.003943216282608611, 'epoch': 157.38}
{'loss': 758.7142, 'learning_rate': 0.0038864453158952016, 'epoch': 183.61}
{'loss': 728.2292, 'learning_rate': 0.0038109260081106537, 'epoch': 209.84}
{'loss': 715.1738, 'learning_rate': 0.0037174089040642277, 'epoch': 236.07}
{'loss': 694.2445, 'learning_rate': 0.003606823418750292, 'epoch': 262.3}
{'eval_loss': 84021.53125, 'eval_kendalltau': 0.4777637487664182, 'eval_runtime': 33.9202, 'eval_samples_per_second': 3.862, 'eval_steps_per_second': 3.862, 'epoch': 262.3}
{'loss': 682.3824, 'learning_rate': 0.003480268600404549, 'epoch': 288.52}
{'loss': 675.4007, 'learning_rate': 0.0033390022076688988, 'epoch': 314.75}
{'loss': 659.6555, 'learning_rate': 0.0031844282094209892, 'epoch': 340.98}
{'loss': 645.5759, 'learning_rate': 0.003018082831500743, 'epoch': 367.21}
{'loss': 640.3972, 'learning_rate': 0.0028416192890077852, 'epoch': 393.44}
{'loss': 635.4104, 'learning_rate': 0.0026567913559070464, 'epoch': 419.67}
{'loss': 615.3212, 'learning_rate': 0.0024654359352351786, 'epoch': 445.9}
{'loss': 610.487, 'learning_rate': 0.0022694548031329136, 'epoch': 472.13}
{'loss': 602.7195, 'learning_rate': 0.002070795708139371, 'epoch': 498.36}
{'loss': 603.4519, 'learning_rate': 0.001871433013592009, 'epoch': 524.59}
{'eval_loss': nan, 'eval_kendalltau': nan, 'eval_runtime': 33.2626, 'eval_samples_per_second': 3.938, 'eval_steps_per_second': 3.938, 'epoch': 524.59}
{'loss': 589.8009, 'learning_rate': 0.0016733480755167561, 'epoch': 550.82}
{'loss': 582.2934, 'learning_rate': 0.0014785095510216656, 'epoch': 577.05}
{'loss': 573.6518, 'learning_rate': 0.0012888538328981159, 'epoch': 603.28}
{'loss': 566.4388, 'learning_rate': 0.0011062658048792931, 'epoch': 629.51}
{'loss': 559.5078, 'learning_rate': 0.0009325601088188244, 'epoch': 655.74}
{'loss': 558.3375, 'learning_rate': 0.0007694631099647773, 'epoch': 681.97}
{'loss': 555.0155, 'learning_rate': 0.0006185957395662208, 'epoch': 708.2}
{'loss': 554.5253, 'learning_rate': 0.00048145738533023844, 'epoch': 734.43}
{'loss': 557.5583, 'learning_rate': 0.0003594109898332654, 'epoch': 760.66}
{'loss': 547.9473, 'learning_rate': 0.00025366950498543675, 'epoch': 786.89}
{'eval_loss': nan, 'eval_kendalltau': nan, 'eval_runtime': 33.7189, 'eval_samples_per_second': 3.885, 'eval_steps_per_second': 3.885, 'epoch': 786.89}
{'loss': 545.9018, 'learning_rate': 0.00016528383716956242, 'epoch': 813.11}
{'loss': 548.3336, 'learning_rate': 9.513240286135449e-05, 'epoch': 839.34}
{'loss': 541.2722, 'learning_rate': 4.391239853184637e-05, 'epoch': 865.57}
{'loss': 541.6689, 'learning_rate': 1.2132871595635475e-05, 'epoch': 891.8}
{'loss': 544.2315, 'learning_rate': 1.0966126897571371e-07, 'epoch': 918.03}
{'train_runtime': 4935.8325, 'train_samples_per_second': 12.359, 'train_steps_per_second': 1.418, 'train_loss': 695.0544854910714, 'epoch': 918.03}
***** train metrics *****
  epoch                    =     918.03
  train_loss               =   695.0545
  train_runtime            = 1:22:15.83
  train_samples_per_second =     12.359
  train_steps_per_second   =      1.418
10/27/2023 21:41:21 - INFO - __main__ -   *** Evaluate ***
***** eval metrics *****
  epoch                   =     918.03
  eval_kendalltau         =     0.4778
  eval_loss               = 84004.1875
  eval_runtime            = 0:00:34.75
  eval_samples_per_second =      3.769
  eval_steps_per_second   =      3.769
Loading dataset...
Dropout 0.2
Inner Dropout 0.2
Inner Dropout 0.2
Initializing model...
Start training...
{'loss': 1693.4648, 'learning_rate': 0.0020457142857142857, 'epoch': 26.23}
{'loss': 1216.7387, 'learning_rate': 0.004331428571428572, 'epoch': 52.46}
{'loss': 967.9047, 'learning_rate': 0.006617142857142858, 'epoch': 78.69}
{'loss': 893.0131, 'learning_rate': 0.00799689653638782, 'epoch': 104.92}
{'loss': 838.3133, 'learning_rate': 0.007961349385756475, 'epoch': 131.15}
{'loss': 795.4581, 'learning_rate': 0.007886432565217222, 'epoch': 157.38}
{'loss': 778.038, 'learning_rate': 0.007772890631790403, 'epoch': 183.61}
{'loss': 746.2191, 'learning_rate': 0.007621852016221307, 'epoch': 209.84}
{'loss': 737.3102, 'learning_rate': 0.0074348178081284555, 'epoch': 236.07}
{'loss': 719.8659, 'learning_rate': 0.007213646837500584, 'epoch': 262.3}
{'eval_loss': nan, 'eval_kendalltau': nan, 'eval_runtime': 33.8377, 'eval_samples_per_second': 3.871, 'eval_steps_per_second': 3.871, 'epoch': 262.3}
{'loss': 705.0857, 'learning_rate': 0.006960537200809098, 'epoch': 288.52}
{'loss': 701.5466, 'learning_rate': 0.0066780044153377975, 'epoch': 314.75}
{'loss': 685.1337, 'learning_rate': 0.0063688564188419785, 'epoch': 340.98}
{'loss': 669.7956, 'learning_rate': 0.006036165663001486, 'epoch': 367.21}
{'loss': 662.7009, 'learning_rate': 0.0056832385780155705, 'epoch': 393.44}
{'loss': 651.4033, 'learning_rate': 0.005313582711814093, 'epoch': 419.67}
{'loss': 632.7351, 'learning_rate': 0.004930871870470357, 'epoch': 445.9}
{'loss': 629.1287, 'learning_rate': 0.004538909606265827, 'epoch': 472.13}
{'loss': 618.227, 'learning_rate': 0.004141591416278742, 'epoch': 498.36}
{'loss': 618.1212, 'learning_rate': 0.003742866027184018, 'epoch': 524.59}
{'eval_loss': nan, 'eval_kendalltau': nan, 'eval_runtime': 32.6174, 'eval_samples_per_second': 4.016, 'eval_steps_per_second': 4.016, 'epoch': 524.59}
{'loss': 605.502, 'learning_rate': 0.0033466961510335122, 'epoch': 550.82}
{'loss': 595.4918, 'learning_rate': 0.0029570191020433312, 'epoch': 577.05}
{'loss': 585.1904, 'learning_rate': 0.0025777076657962318, 'epoch': 603.28}
{'loss': 576.7781, 'learning_rate': 0.0022125316097585863, 'epoch': 629.51}
{'loss': 569.7869, 'learning_rate': 0.0018651202176376488, 'epoch': 655.74}
{'loss': 567.3045, 'learning_rate': 0.0015389262199295545, 'epoch': 681.97}
{'loss': 562.1244, 'learning_rate': 0.0012371914791324415, 'epoch': 708.2}
{'loss': 559.973, 'learning_rate': 0.0009629147706604769, 'epoch': 734.43}
{'loss': 562.5006, 'learning_rate': 0.0007188219796665308, 'epoch': 760.66}
{'loss': 552.6533, 'learning_rate': 0.0005073390099708735, 'epoch': 786.89}
{'eval_loss': nan, 'eval_kendalltau': nan, 'eval_runtime': 32.4056, 'eval_samples_per_second': 4.043, 'eval_steps_per_second': 4.043, 'epoch': 786.89}
{'loss': 550.222, 'learning_rate': 0.00033056767433912483, 'epoch': 813.11}
{'loss': 551.5963, 'learning_rate': 0.00019026480572270898, 'epoch': 839.34}
{'loss': 545.3764, 'learning_rate': 8.782479706369274e-05, 'epoch': 865.57}
{'loss': 543.573, 'learning_rate': 2.426574319127095e-05, 'epoch': 891.8}
{'loss': 549.1231, 'learning_rate': 2.1932253795142743e-07, 'epoch': 918.03}
{'train_runtime': 4123.0583, 'train_samples_per_second': 14.795, 'train_steps_per_second': 1.698, 'train_loss': 698.2114095982142, 'epoch': 918.03}
***** train metrics *****
  epoch                    =     918.03
  train_loss               =   698.2114
  train_runtime            = 1:08:43.05
  train_samples_per_second =     14.795
  train_steps_per_second   =      1.698
10/27/2023 22:51:12 - INFO - __main__ -   *** Evaluate ***
***** eval metrics *****
  epoch                   =     918.03
  eval_kendalltau         =        nan
  eval_loss               =        nan
  eval_runtime            = 0:00:32.35
  eval_samples_per_second =      4.049
  eval_steps_per_second   =      4.049
Loading dataset...
Dropout 0.2
Inner Dropout 0.2
Inner Dropout 0.2
Initializing model...
Start training...
{'loss': 1583.6855, 'learning_rate': 0.0061371428571428575, 'epoch': 26.23}
{'loss': 1054.4431, 'learning_rate': 0.012994285714285715, 'epoch': 52.46}
{'loss': 946.458, 'learning_rate': 0.019851428571428572, 'epoch': 78.69}
{'loss': 930.586, 'learning_rate': 0.02399068960916346, 'epoch': 104.92}
{'loss': 907.5625, 'learning_rate': 0.02388404815726942, 'epoch': 131.15}
{'loss': 861.7695, 'learning_rate': 0.023659297695651667, 'epoch': 157.38}
{'loss': 847.9778, 'learning_rate': 0.02331867189537121, 'epoch': 183.61}
{'loss': 827.4846, 'learning_rate': 0.022865556048663922, 'epoch': 209.84}
{'loss': 812.6708, 'learning_rate': 0.022304453424385366, 'epoch': 236.07}
{'loss': 792.0196, 'learning_rate': 0.021640940512501754, 'epoch': 262.3}
{'eval_loss': nan, 'eval_kendalltau': nan, 'eval_runtime': 36.3014, 'eval_samples_per_second': 3.609, 'eval_steps_per_second': 3.609, 'epoch': 262.3}
{'loss': 772.1402, 'learning_rate': 0.020881611602427293, 'epoch': 288.52}
{'loss': 760.7988, 'learning_rate': 0.020034013246013394, 'epoch': 314.75}
{'loss': 750.7038, 'learning_rate': 0.019106569256525936, 'epoch': 340.98}
{'loss': 727.8594, 'learning_rate': 0.018108496989004456, 'epoch': 367.21}
{'loss': 719.3556, 'learning_rate': 0.017049715734046712, 'epoch': 393.44}
{'loss': 702.2039, 'learning_rate': 0.015940748135442277, 'epoch': 419.67}
{'loss': 682.1229, 'learning_rate': 0.014792615611411071, 'epoch': 445.9}
{'loss': 677.5004, 'learning_rate': 0.013616728818797481, 'epoch': 472.13}
{'loss': 665.3602, 'learning_rate': 0.012424774248836227, 'epoch': 498.36}
{'loss': 661.4755, 'learning_rate': 0.011228598081552054, 'epoch': 524.59}
{'eval_loss': nan, 'eval_kendalltau': nan, 'eval_runtime': 33.0929, 'eval_samples_per_second': 3.959, 'eval_steps_per_second': 3.959, 'epoch': 524.59}
{'loss': 647.3759, 'learning_rate': 0.010040088453100537, 'epoch': 550.82}
{'loss': 639.2222, 'learning_rate': 0.008871057306129993, 'epoch': 577.05}
{'loss': 627.9415, 'learning_rate': 0.007733122997388695, 'epoch': 603.28}
{'loss': 618.9161, 'learning_rate': 0.0066375948292757584, 'epoch': 629.51}
{'loss': 608.7125, 'learning_rate': 0.0055953606529129465, 'epoch': 655.74}
{'loss': 603.1537, 'learning_rate': 0.004616778659788664, 'epoch': 681.97}
{'loss': 598.8244, 'learning_rate': 0.0037115744373973246, 'epoch': 708.2}
{'loss': 594.5473, 'learning_rate': 0.0028887443119814307, 'epoch': 734.43}
{'loss': 595.9686, 'learning_rate': 0.0021564659389995923, 'epoch': 760.66}
{'loss': 587.0416, 'learning_rate': 0.0015220170299126204, 'epoch': 786.89}
{'eval_loss': nan, 'eval_kendalltau': nan, 'eval_runtime': 32.275, 'eval_samples_per_second': 4.059, 'eval_steps_per_second': 4.059, 'epoch': 786.89}
{'loss': 587.7148, 'learning_rate': 0.0009917030230173745, 'epoch': 813.11}
